STT,Mã Đơn Hàng,ID cửa hàng,Tên cửa hàng,Thời gian hoàn thành/ huỷ đơn,Giá trị đơn hàng,Khuyến mại từ quán,Phí dịch vụ,Phí vận chuyển trả cho quán,Chiết khấu,Thuế khấu trừ,Thực thu
2154,10125-522344722,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:09,"141,000","26,000",0,0,"28,233",0,"86,768"
2155,10125-522547875,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:21,"112,000","20,000",0,0,"22,586",0,"69,414"
2156,10125-522731070,10354882,Cà Phê Muối Chú Long - Quảng Ngãi,10/12/2025 15:04,"91,000","10,000",0,0,"19,886",0,"61,115"
2157,10125-522888261,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 14:50,"91,000",0,0,0,"22,341",0,"68,660"
2158,10125-523361429,10225898,Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,10/12/2025 14:55,"58,000","11,000",0,0,"11,539",0,"35,462"
2159,10125-523468117,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:09,"98,000","15,000",0,0,"20,377",0,"62,624"
2160,10125-523518719,10235663,Cà Phê Muối Chú Long - Hà Huy Giáp,10/12/2025 15:00,"116,000","20,000",0,0,"23,568",0,"72,432"
2161,10125-523867807,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:07,"75,000","11,000",0,0,"15,712",0,"48,288"
2162,10125-525122037,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 14:59,"94,000",0,0,0,"23,077",0,"70,923"
2163,10125-525361305,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:16,"87,000","15,000",0,0,"17,676",0,"54,324"
2164,10125-525494902,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:39,"116,000","20,000",0,0,"23,568",0,"72,432"
2165,10125-525999948,10307386,Cà Phê Muối Chú Long - Kiên Giang,10/12/2025 14:46,"44,000","10,000",0,0,"8,347",0,"25,653"
2166,10125-526080298,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:21,"76,000","15,000",0,0,"14,976",0,"46,025"
2167,10125-526137417,10225902,Cà Phê Muối Chú Long - Hậu Giang,10/12/2025 14:48,"58,000","11,000",0,0,"11,539",0,"35,462"
2168,10125-526406908,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:13,"47,000",0,0,0,"11,539",0,"35,462"
2169,10125-526545914,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:56,"250,000","45,000",0,0,"50,328",0,"154,673"
2170,10125-526661577,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:18,"72,000","11,000",0,0,"14,976",0,"46,025"
2171,10125-526971839,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 14:53,"66,000","11,000",0,0,"13,503",0,"41,498"
2172,10125-527098017,10230793,Cà Phê Muối Chú Long - Huỳnh Văn Bánh,10/12/2025 15:05,"22,000","6,600",0,0,"3,781",0,"11,619"
2173,10125-527182373,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:10,"249,000","37,500",0,0,"51,923",0,"159,577"
2174,10125-527209270,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:27,"79,000","15,000",0,0,"15,712",0,"48,288"
2175,10125-527690664,10292015,Cà Phê Muối Chú Long - Long An,10/12/2025 14:48,"22,000","5,500",0,0,"4,051",0,"12,449"
2176,10125-527773483,10299524,Cà Phê Muối Chú Long - Lê Duẩn,10/12/2025 15:12,"88,000","11,000",0,0,"18,904",0,"58,097"
2177,10125-527918075,10225898,Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,10/12/2025 14:57,"60,000","11,000",0,0,"12,030",0,"36,971"
2178,10125-528162606,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 14:57,"29,000","5,000",0,0,"5,892",0,"18,108"
2179,10125-528656823,10216423,Cà Phê Muối Chú Long - 417 Cộng Hoà,10/12/2025 15:06,"152,000","42,000",0,0,"27,005",0,"82,995"
2180,10125-528673121,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:04,"44,000","13,200",0,0,"7,561",0,"23,239"
2181,10125-528923852,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:00,"47,000","5,000",0,0,"10,311",0,"31,689"
2182,10125-529867940,10225871,Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,10/12/2025 14:53,"210,000","48,000",0,0,"39,771",0,"122,229"
2183,10125-529905139,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:15,"25,000","12,500",0,0,"3,069",0,"9,431"
2184,10125-529961291,10225898,Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,10/12/2025 14:52,"65,000","11,000",0,0,"13,257",0,"40,743"
2185,10125-530344314,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:16,"51,000","11,000",0,0,"9,820",0,"30,180"
2186,10125-530480966,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:58,"50,000","11,000",0,0,"9,575",0,"29,426"
2187,10125-531024928,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:14,"130,000","20,000",0,0,"27,005",0,"82,995"
2188,10125-531367742,10219545,Cà Phê Muối Chú Long - Nguyễn Huệ,10/12/2025 15:08,"58,000","11,000",0,0,"11,539",0,"35,462"
2189,10125-531604068,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:28,"66,000","11,000",0,0,"13,503",0,"41,498"
2190,10125-531600895,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:12,"110,000","20,000",0,0,"22,095",0,"67,905"
2191,10125-531993335,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:14,"51,000","11,000",0,0,"9,820",0,"30,180"
2192,10125-532102249,10284115,Cà Phê Muối Chú Long - Kha Vạn Cân,10/12/2025 14:52,"65,000","11,000",0,0,"13,257",0,"40,743"
2193,10125-533110876,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:26,"104,000","20,000",0,0,"20,622",0,"63,378"
2194,10125-533345608,10381892,Cà Phê Muối Chú Long - Phan Văn Trị,10/12/2025 15:09,"108,000",0,0,0,"26,514",0,"81,486"
2195,10125-533402461,10375372,Cà Phê Muối Chú Long - An Dương Vương,10/12/2025 15:09,"51,000",0,0,0,"12,521",0,"38,480"
2196,10125-533574076,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:18,"44,000","13,200",0,0,"7,561",0,"23,239"
2197,10125-533691312,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:07,"29,000","5,000",0,0,"5,892",0,"18,108"
2198,10125-533770259,10292015,Cà Phê Muối Chú Long - Long An,10/12/2025 14:56,"44,000","10,000",0,0,"8,347",0,"25,653"
2199,10125-533905128,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:06,"65,000","11,000",0,0,"13,257",0,"40,743"
2200,10125-535001758,10216423,Cà Phê Muối Chú Long - 417 Cộng Hoà,10/12/2025 15:03,"83,000","15,000",0,0,"16,694",0,"51,306"
2201,10125-535079306,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:46,"58,000","11,000",0,0,"11,539",0,"35,462"
2202,10125-535765801,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:11,"58,000","11,000",0,0,"11,539",0,"35,462"
2203,10125-535999034,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:24,"87,000","15,000",0,0,"17,676",0,"54,324"
2204,10125-536015902,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:30,"37,000","5,000",0,0,"7,856",0,"24,144"
2205,10125-536020582,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:29,"123,000","20,000",0,0,"25,287",0,"77,714"
2206,10125-536120993,10292422,Cà Phê Muối Chú Long - Phan Thiết,10/12/2025 14:59,"54,000","10,000",0,0,"10,802",0,"33,198"
2207,10125-536439959,10354882,Cà Phê Muối Chú Long - Quảng Ngãi,10/12/2025 15:09,"54,000","10,000",0,0,"10,802",0,"33,198"
2208,10125-536741667,10230814,Cà Phê Muối Chú Long - Võ Văn Kiệt,10/12/2025 15:03,"167,000","48,000",0,0,"29,215",0,"89,786"
2209,10125-536992289,10354882,Cà Phê Muối Chú Long - Quảng Ngãi,10/12/2025 15:25,"22,000","6,600",0,0,"3,781",0,"11,619"
2210,10125-537060970,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 16:40,"44,000","5,000",0,0,"9,575",0,"29,426"
2211,10125-537151234,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:49,"730,000","99,500",0,0,"154,788",0,"475,712"
2212,10125-537418901,10235659,Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,10/12/2025 15:10,"29,000","5,000",0,0,"5,892",0,"18,108"
2213,10125-537724264,10230171,Cà Phê Muối Chú Long - Bình Long,10/12/2025 15:11,"58,000","11,000",0,0,"11,539",0,"35,462"
2214,10125-537934196,10230793,Cà Phê Muối Chú Long - Huỳnh Văn Bánh,10/12/2025 15:08,"79,000","15,000",0,0,"15,712",0,"48,288"
2215,10125-538085131,10230793,Cà Phê Muối Chú Long - Huỳnh Văn Bánh,10/12/2025 15:03,"22,000","6,600",0,0,"3,781",0,"11,619"
2216,10125-538587715,10225898,Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,10/12/2025 15:09,"76,000","11,000",0,0,"15,958",0,"49,043"
2217,10125-538699734,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:29,"22,000","5,000",0,0,"4,174",0,"12,827"
2218,10125-538905666,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:21,"87,000","15,000",0,0,"17,676",0,"54,324"
2219,10125-539553179,10235663,Cà Phê Muối Chú Long - Hà Huy Giáp,10/12/2025 15:16,"192,000","48,000",0,0,"35,352",0,"108,648"
2220,10125-539613364,10354891,Cà Phê Muối Chú Long - Trà Vinh,10/12/2025 15:11,"51,000","11,000",0,0,"9,820",0,"30,180"
2221,10125-539769418,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:41,"100,000","20,000",0,0,"19,640",0,"60,360"
2222,10125-540045696,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:14,"58,000","11,000",0,0,"11,539",0,"35,462"
2223,10125-540473705,10292422,Cà Phê Muối Chú Long - Phan Thiết,10/12/2025 15:09,"22,000","5,500",0,0,"4,051",0,"12,449"
2224,10125-540515339,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 16:17,"159,000","26,000",0,0,"32,652",0,"100,349"
2225,10125-540583321,10292422,Cà Phê Muối Chú Long - Phan Thiết,10/12/2025 15:16,"29,000","7,250",0,0,"5,340",0,"16,410"
2226,10125-540610357,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:27,"22,000","6,600",0,0,"3,781",0,"11,619"
2227,10125-540898703,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:29,"87,000","15,000",0,0,"17,676",0,"54,324"
2228,10125-540908064,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:16,"118,000","20,000",0,0,"24,059",0,"73,941"
2229,10125-540972742,10225888,Cà Phê Muối Chú Long - Lạc Long Quân,10/12/2025 15:11,"58,000","11,000",0,0,"11,539",0,"35,462"
2230,10125-541395295,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:41,"306,000","32,000",0,0,"67,267",0,"206,733"
2231,10125-541400420,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:44,"22,000","5,000",0,0,"4,174",0,"12,827"
2232,10125-542322159,10230814,Cà Phê Muối Chú Long - Võ Văn Kiệt,10/12/2025 15:23,"58,000","11,000",0,0,"11,539",0,"35,462"
2233,10125-542569966,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:41,"50,000","11,000",0,0,"9,575",0,"29,426"
2234,10125-542573445,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:23,"37,000","5,000",0,0,"7,856",0,"24,144"
2235,10125-542625158,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:25,"22,000","6,600",0,0,"3,781",0,"11,619"
2236,10125-542721672,10232123,Cà Phê Muối Chú Long - 17A Ngô Tất Tố,10/12/2025 15:19,"54,000","11,000",0,0,"10,557",0,"32,444"
2237,10125-542827195,10321439,Cà Phê Muối Chú Long - Vĩnh Long,10/12/2025 15:25,"29,000","7,250",0,0,"5,340",0,"16,410"
2238,10125-542972440,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:33,"22,000","6,600",0,0,"3,781",0,"11,619"
2239,10125-543294044,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:35,"75,000","15,000",0,0,"14,730",0,"45,270"
2240,10125-543504084,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:46,"203,000","32,000",0,0,"41,981",0,"129,020"
2241,10125-544066772,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:32,"91,000","11,000",0,0,"19,640",0,"60,360"
2242,10125-544308314,10232123,Cà Phê Muối Chú Long - 17A Ngô Tất Tố,10/12/2025 15:29,"29,000","5,000",0,0,"5,892",0,"18,108"
2243,10125-544309267,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:54,"25,000","12,500",0,0,"3,069",0,"9,431"
2244,10125-544454104,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:48,"22,000","6,600",0,0,"3,781",0,"11,619"
2245,10125-544512518,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:34,"22,000","6,600",0,0,"3,781",0,"11,619"
2246,10125-544976855,10230793,Cà Phê Muối Chú Long - Huỳnh Văn Bánh,10/12/2025 15:36,"51,000","11,000",0,0,"9,820",0,"30,180"
2247,10125-545208506,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:20,"65,000","11,000",0,0,"13,257",0,"40,743"
2248,10125-545354301,10292422,Cà Phê Muối Chú Long - Phan Thiết,10/12/2025 15:21,"50,000","11,000",0,0,"9,575",0,"29,426"
2249,10125-545382815,10230814,Cà Phê Muối Chú Long - Võ Văn Kiệt,10/12/2025 15:18,"36,000","5,000",0,0,"7,611",0,"23,390"
2250,10125-545891340,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:32,"58,000","11,000",0,0,"11,539",0,"35,462"
2251,10125-545969395,10235663,Cà Phê Muối Chú Long - Hà Huy Giáp,10/12/2025 15:42,"112,000","15,000",0,0,"23,814",0,"73,187"
2252,10125-546258268,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:47,"95,000","15,000",0,0,"19,640",0,"60,360"
2253,10125-546945075,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:49,"195,000","26,000",0,0,"41,490",0,"127,511"
2254,10125-547016635,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:28,"328,000","45,000",0,0,"69,477",0,"213,524"
2255,10125-547030521,10358037,Cà Phê Muối Chú Long - Hùng Vương,10/12/2025 15:28,"29,000","7,250",0,0,"5,340",0,"16,410"
2256,10125-547495988,10230171,Cà Phê Muối Chú Long - Bình Long,10/12/2025 15:24,"29,000","5,000",0,0,"5,892",0,"18,108"
2257,10125-547544793,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:41,"47,000","19,100",0,0,"6,849",0,"21,051"
2258,10125-547656167,10225898,Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,10/12/2025 15:36,"22,000","6,600",0,0,"3,781",0,"11,619"
2259,10125-548052058,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 16:00,"37,000",0,0,0,"9,084",0,"27,917"
2260,10125-549024575,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:54,"58,000","11,000",0,0,"11,539",0,"35,462"
2261,10125-549086845,10216423,Cà Phê Muối Chú Long - 417 Cộng Hoà,10/12/2025 15:27,"54,000","11,000",0,0,"10,557",0,"32,444"
2262,10125-549328540,10230793,Cà Phê Muối Chú Long - Huỳnh Văn Bánh,10/12/2025 15:25,"58,000","11,000",0,0,"11,539",0,"35,462"
2263,10125-549623079,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:37,"58,000","11,000",0,0,"11,539",0,"35,462"
2264,10125-550207616,10287867,Cà Phê Muối Chú Long - Classic,10/12/2025 15:33,"57,000","11,000",0,0,"11,293",0,"34,707"
2265,10125-550276150,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:54,"29,000","5,000",0,0,"5,892",0,"18,108"
2266,10125-550434458,10225898,Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,10/12/2025 15:47,"25,000","12,500",0,0,"3,069",0,"9,431"
2267,10125-550625659,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 16:12,"69,000","11,000",0,0,"14,239",0,"43,761"
2268,10125-550789411,10287867,Cà Phê Muối Chú Long - Classic,10/12/2025 15:39,"30,000","5,000",0,0,"6,138",0,"18,863"
2269,10125-551344523,10225902,Cà Phê Muối Chú Long - Hậu Giang,10/12/2025 15:41,"163,000","48,000",0,0,"28,233",0,"86,768"
2270,10125-552427750,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:47,"116,000","20,000",0,0,"23,568",0,"72,432"
2271,10125-553241586,10324687,Cà Phê Muối Chú Long - Huỳnh Tấn Phát,10/12/2025 15:36,"58,000","11,000",0,0,"11,539",0,"35,462"
2272,10125-553247800,10292015,Cà Phê Muối Chú Long - Long An,10/12/2025 15:39,"87,000","15,000",0,0,"17,676",0,"54,324"
2273,10125-553267654,10230817,Cà Phê Muối Chú Long - Thích Quảng Đức,10/12/2025 15:29,"37,000","5,000",0,0,"7,856",0,"24,144"
2274,10125-553519320,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 16:12,"79,000","11,000",0,0,"16,694",0,"51,306"
2275,10125-553584403,10230814,Cà Phê Muối Chú Long - Võ Văn Kiệt,10/12/2025 15:28,"58,000","11,000",0,0,"11,539",0,"35,462"
2276,10125-553669399,10225871,Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,10/12/2025 15:47,"22,000","6,600",0,0,"3,781",0,"11,619"
2277,10125-553833563,10292422,Cà Phê Muối Chú Long - Phan Thiết,10/12/2025 15:29,"66,000","11,000",0,0,"13,503",0,"41,498"
2278,10125-554454248,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 16:10,"120,000","20,000",0,0,"24,550",0,"75,450"
2279,10125-554505302,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:52,"29,000","6,600",0,0,"5,499",0,"16,901"
2280,10125-554625771,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 16:30,"100,000","20,000",0,0,"19,640",0,"60,360"
2281,10125-554683297,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 16:13,"72,000","15,000",0,0,"13,994",0,"43,007"
2282,10125-554692907,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 15:43,"58,000","11,000",0,0,"11,539",0,"35,462"
2283,10125-555209132,10269971,Cà Phê Muối Chú Long - Cần Thơ,10/12/2025 15:40,"110,000","20,000",0,0,"22,095",0,"67,905"
2284,10125-555449747,10216423,Cà Phê Muối Chú Long - 417 Cộng Hoà,10/12/2025 15:35,"29,000","5,000",0,0,"5,892",0,"18,108"
2285,10125-555871272,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 16:37,"340,000",0,0,0,"83,470",0,"256,530"
2286,10125-556106936,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 16:22,"54,000","11,000",0,0,"10,557",0,"32,444"
2287,10125-556154706,10232123,Cà Phê Muối Chú Long - 17A Ngô Tất Tố,10/12/2025 15:52,"22,000","6,600",0,0,"3,781",0,"11,619"
2288,10125-556980277,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 15:38,"242,000","32,000",0,0,"51,555",0,"158,445"
2289,10125-558057409,10219545,Cà Phê Muối Chú Long - Nguyễn Huệ,10/12/2025 15:39,"22,000","5,000",0,0,"4,174",0,"12,827"
2290,10125-559765010,10287867,Cà Phê Muối Chú Long - Classic,10/12/2025 15:51,"122,000","20,000",0,0,"25,041",0,"76,959"
2291,10125-559842293,10230814,Cà Phê Muối Chú Long - Võ Văn Kiệt,10/12/2025 15:40,"54,000","11,000",0,0,"10,557",0,"32,444"
2292,10125-560256638,10225898,Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,10/12/2025 15:49,"29,000","5,000",0,0,"5,892",0,"18,108"
2293,10125-560458116,10225898,Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,10/12/2025 15:51,"29,000","5,000",0,0,"5,892",0,"18,108"
2294,10125-560990082,10225902,Cà Phê Muối Chú Long - Hậu Giang,10/12/2025 15:53,"54,000","11,000",0,0,"10,557",0,"32,444"
2295,10125-561026071,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 15:56,"22,000","6,600",0,0,"3,781",0,"11,619"
2296,10125-562306515,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 16:11,"29,000","5,000",0,0,"5,892",0,"18,108"
2297,10125-563232727,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 16:27,"51,000","11,000",0,0,"9,820",0,"30,180"
2298,10125-563371534,10232123,Cà Phê Muối Chú Long - 17A Ngô Tất Tố,10/12/2025 16:15,"22,000","6,600",0,0,"3,781",0,"11,619"
2299,10125-563447447,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:58,"58,000","11,000",0,0,"11,539",0,"35,462"
2300,10125-563993417,10321523,Cà Phê Muối Chú Long - Thanh Nhàn,10/12/2025 15:54,"29,000","5,000",0,0,"5,892",0,"18,108"
2301,10125-564066217,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 15:53,"188,000","26,000",0,0,"39,771",0,"122,229"
2302,10125-565715510,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 16:15,"22,000","6,600",0,0,"3,781",0,"11,619"
2303,10125-566323097,10321524,Cà Phê Muối Chú Long - Đội Cấn,10/12/2025 16:22,"44,000","13,200",0,0,"7,561",0,"23,239"
2304,10125-566439372,10298824,Cà Phê Muối Chú Long - Hoàng Diệu,10/12/2025 15:59,"44,000","13,200",0,0,"7,561",0,"23,239"
2305,10125-566547232,10296675,Cà Phê Muối Chú Long - Trương Định,10/12/2025 16:07,"29,000","5,000",0,0,"5,892",0,"18,108"
2306,10125-566861558,10330437,Cà Phê Muối Chú Long - Trần Hưng Đạo,10/12/2025 16:16,"44,000","13,200",0,0,"7,561",0,"23,239"
2307,10125-568433224,10230814,Cà Phê Muối Chú Long - Võ Văn Kiệt,10/12/2025 16:01,"124,000","20,000",0,0,"25,532",0,"78,468"
2308,10125-569294321,10350108,Cà Phê Muối Chú Long - Đường Láng,10/12/2025 16:08,"199,000","26,000",0,0,"42,472",0,"130,529"
2309,10125-569299904,10225888,Cà Phê Muối Chú Long - Lạc Long Quân,10/12/2025 16:17,"58,000","11,000",0,0,"11,539",0,"35,462"
2310,10125-570537045,10298824,Cà Phê Muối Chú Long - Hoàng Diệu,10/12/2025 16:01,"44,000","10,000",0,0,"8,347",0,"25,653"
2311,10125-570788646,10298769,Cà Phê Muối Chú Long - Tôn Đức Thắng,10/12/2025 16:10,"329,000",0,0,0,"80,770",0,"248,231"
